#tax_id	genomic_nucleotide_accession.version
2182354	NC_047973.1
2182357	NC_047975.1
2182358	NC_049929.1
2182360	NC_047974.1
2182393	NC_051636.1
2182394	NC_051641.1
2182398	NC_051681.1
2182400	NC_047976.1
2182408	NC_048706.1
2184265	NC_048627.1
2184469	NC_040799.1
2185086	NC_040630.1
2185087	NC_040543.1
2185281	NC_040835.1
2200716	NC_040685.2
2200756	NC_048161.1
2200955	NC_040627.1
2201042	NC_040570.1
2201417	NC_047994.1
2201424	NC_047995.1
2201430	NC_047990.1
2201431	NC_047991.1
2201435	NC_047986.1
2201436	NC_047987.1
2201437	NC_047988.1
2201441	NC_047993.1
2201442	NC_047989.1
2201444	NC_047992.1
2201455	NC_048708.1
2201462	NC_047997.1
2202146	NC_039003.1
2202225	NC_040815.1
2202564	NC_048846.1
2203191	NC_050145.1
2203894	NC_040544.1
2212644	NC_040741.1
2212644	NC_040742.1
2212644	NC_040743.1
2218588	NC_040638.1
2218594	NC_040642.1
2218611	NC_049435.1
2218612	NC_049436.1
2218617	NC_052971.1
2218618	NC_052969.1
2218619	NC_052970.1
2218620	NC_052972.1
2219092	NC_040649.1
2219105	NC_037659.1
2219106	NC_037660.1
2219107	NC_037661.1
2219108	NC_037662.1
2219109	NC_037663.1
2219118	NC_040348.1
2219120	NC_040340.1
2219123	NC_040371.1
2219125	NC_040372.1
2219133	NC_040350.1
2219134	NC_040342.1
2219135	NC_040328.1
2219136	NC_040374.1
2219137	NC_040373.1
2219138	NC_040349.1
2219139	NC_040375.1
2219141	NC_040329.1
2219142	NC_040359.1
2219143	NC_040327.1
2219217	NC_040341.1
2219873	NC_040708.1
2220002	NC_037654.1
2220003	NC_037655.1
2230896	NC_040347.1
2230900	NC_040370.1
2231342	NC_048005.1
2231343	NC_048006.1
2231345	NC_048007.1
2231347	NC_049437.1
2231351	NC_048013.1
2231352	NC_048008.1
2231354	NC_048009.1
2231355	NC_048010.1
2231356	NC_048011.1
2231362	NC_048012.1
2233775	NC_047984.1
2233992	NC_047985.1
2234029	NC_051674.1
2234076	NC_052445.1
2234077	NC_052447.1
2234093	NC_048067.1
2248770	NC_040551.1
2249765	NC_048717.1
2249767	NC_048718.1
2249777	NC_048715.1
2249778	NC_048716.1
2249780	NC_048714.1
2249930	NC_040720.1
2249941	NC_040381.1
2250215	NC_040811.1
2250219	NC_040498.1
2250219	NC_040499.1
2250219	NC_040500.1
2250219	NC_040501.1
2250219	NC_040502.1
2250219	NC_040503.1
2250219	NC_040504.1
2250219	NC_040505.1
2250219	NC_040506.1
2250289	NC_048017.1
2250291	NC_051588.1
2250319	NC_048018.1
2250323	NC_048019.1
2250335	NC_048719.1
2250336	NC_048720.1
2250352	NC_052939.1
2250355	NC_051615.1
2250357	NC_051643.1
2250361	NC_052441.1
2250364	NC_051694.1
2250367	NC_051706.1
2250371	NC_052937.1
2250373	NC_051640.1
2250382	NC_052450.1
2250392	NC_048027.1
2250397	NC_048028.1
2250417	NC_053241.1
2250427	NC_052459.1
2250452	NC_040756.1
2250452	NC_040757.1
2250469	NC_040418.1
2250469	NC_040419.1
2250469	NC_040420.1
2250469	NC_040421.1
2259540	NC_022253.1
2259792	NC_040577.1
2259807	NC_039044.1
2259808	NC_030873.1
2259810	NC_039046.1
2259811	NC_039047.1
2267236	NC_042067.1
2267237	NC_047823.1
2267403	NC_048709.1
2267607	NC_048104.1
2267653	NC_048016.1
2267679	NC_040841.1
2268125	NC_040580.1
2268393	NC_040558.1
2268396	NC_048014.1
2268578	NC_048049.1
2268587	NC_048003.1
2268589	NC_048002.1
2268591	NC_048004.1
2268607	NC_048710.1
2268609	NC_048711.1
2268610	NC_048024.1
2268621	NC_048713.1
2268743	NC_040653.1
2269366	NC_049438.1
2269380	NC_048025.1
2282173	NC_048023.1
2282206	NC_040681.1
2282412	NC_049951.1
2282629	NC_048129.1
2282630	NC_048131.1
2282631	NC_048130.1
2282642	NC_040838.1
2282643	NC_040839.1
2282644	NC_040721.1
2282645	NC_040651.1
2282646	NC_040581.1
2282909	NC_051665.1
2282910	NC_051580.1
2282912	NC_048029.1
2283012	NC_048725.1
2283013	NC_048726.1
2283015	NC_048022.1
2283025	NC_048198.1
2283026	NC_048197.1
2283029	NC_048054.1
2283031	NC_048053.1
2283033	NC_048052.1
2283236	NC_040711.1
2283250	NC_052416.1
2283252	NC_053510.1
2283258	NC_052455.1
2283259	NC_052463.1
2283261	NC_051597.1
2283265	NC_048721.1
2283267	NC_048722.1
2283269	NC_048045.1
2283270	NC_048047.1
2283271	NC_048046.1
2283272	NC_048048.1
2283286	NC_048021.1
2283289	NC_048020.1
2283295	NC_051664.1
2283296	NC_051675.1
2283297	NC_051680.1
2283298	NC_052449.1
2283303	NC_048724.1
2283304	NC_048723.1
2283800	NC_040842.1
2291614	NC_040339.1
2292426	NC_040582.1
2292426	NC_040722.1
2292426	NC_040840.1
2292642	NC_040644.1
2293273	NC_040325.1
2293277	NC_040367.1
2293279	NC_040332.1
2293280	NC_040366.1
2293284	NC_040336.1
2293285	NC_040369.1
2293286	NC_040335.1
2293287	NC_040321.1
2293288	NC_040346.1
2293289	NC_040319.1
2293290	NC_040318.1
2293291	NC_040333.1
2293292	NC_040337.1
2293294	NC_040323.1
2293295	NC_040345.1
2293296	NC_040320.1
2293298	NC_040344.1
2293299	NC_040338.1
2293300	NC_040334.1
2293301	NC_040324.1
2293304	NC_040364.1
2293305	NC_040368.1
2293307	NC_040365.1
2293308	NC_040326.1
2293309	NC_040322.1
2293310	NC_040343.1
2294094	NC_040679.1
2294150	NC_040709.1
2294151	NC_040827.1
2294152	NC_040569.1
2294156	NC_040583.1
2301528	NC_048672.1
2301529	NC_048671.1
2301532	NC_048126.1
2301539	NC_048038.1
2301546	NC_052412.1
2301549	NC_052428.1
2301556	NC_051596.1
2301561	NC_053245.1
2301563	NC_051652.1
2301565	NC_051663.1
2301566	NC_051669.1
2301567	NC_051689.1
2301570	NC_051703.1
2301571	NC_051710.1
2301600	NC_048070.1
2301601	NC_048069.1
2301604	NC_048068.1
2301612	NC_051661.1
2301619	NC_051587.1
2301621	NC_048730.1
2301647	NC_049440.1
2301648	NC_049439.1
2301650	NC_048063.1
2301662	NC_049441.1
2301664	NC_048041.1
2301687	NC_048044.1
2301688	NC_048043.1
2301690	NC_048042.1
2301692	NC_053237.1
2301694	NC_048040.1
2301696	NC_048039.1
2301700	NC_051676.1
2301701	NC_048729.1
2301702	NC_051639.1
2301704	NC_051593.1
2301709	NC_052443.1
2301710	NC_051691.1
2301714	NC_048728.1
2301728	NC_046956.1
2301731	NC_049977.1
2301732	NC_037657.1
2303160	NC_040830.1
2303411	NC_040643.1
2303485	NC_040712.1
2303488	NC_043686.1
2303488	NC_043687.1
2303488	NC_043688.1
2304034	NC_040485.1
2304034	NC_040486.1
2304034	NC_040487.1
2304034	NC_040488.1
2304034	NC_040489.1
2304034	NC_040490.1
2304034	NC_040491.1
2304056	NC_040573.1
2304198	NC_048037.1
2304214	NC_040713.1
2304477	NC_040646.1
2304480	NC_040574.1
2304480	NC_040716.1
2304480	NC_040832.1
2304505	NC_040647.1
2304510	NC_040645.1
2304512	NC_040717.1
2304514	NC_040576.1
2304514	NC_040833.1
2304516	NC_040575.1
2304619	NC_040578.1
2304620	NC_040579.1
2305250	NC_040828.1
2305257	NC_040483.1
2305257	NC_040484.1
2305465	NC_040846.1
2306623	NC_040836.1
2306813	NC_040474.1
2306813	NC_040475.1
2306813	NC_040476.1
2306813	NC_040477.1
2306813	NC_040478.1
2306813	NC_040479.1
2306813	NC_040480.1
2306813	NC_040481.1
2306813	NC_040482.1
2306813	NC_040847.1
2307269	NC_048744.1
2315217	NC_053012.1
2315392	NC_040769.1
2315392	NC_040768.1
2315458	NC_048080.1
2315466	NC_048074.1
2315467	NC_048075.1
2315468	NC_048076.1
2315470	NC_049966.1
2315471	NC_048082.1
2315475	NC_048732.1
2315483	NC_048084.1
2315485	NC_048085.1
2315486	NC_048073.1
2315527	NC_052653.1
2315531	NC_048083.1
2315597	NC_048086.1
2315601	NC_048081.1
2315608	NC_049442.1
2315613	NC_051633.1
2315616	NC_051583.1
2315628	NC_048064.1
2315629	NC_048065.1
2315691	NC_043541.1
2315692	NC_043542.1
2315693	NC_043543.1
2315695	NC_048731.1
2315703	NC_048733.1
2315704	NC_052941.1
2315711	NC_051683.1
2315716	NC_048072.1
2315724	NC_040754.1
2315724	NC_040755.1
2315763	NC_043682.1
2315766	NC_048087.1
2315803	NC_040758.1
2315803	NC_040759.1
2315806	NC_040584.1
2315807	NC_040654.1
2315809	NC_040587.1
2315813	NC_040725.1
2316013	NC_048727.1
2316014	NC_048062.1
2316143	NC_040843.1
2316144	NC_040631.1
2316154	NC_048712.1
2316740	NC_040572.1
2320183	NC_040844.1
2320184	NC_040726.1
2320186	NC_040585.1
2320191	NC_048057.1
2320192	NC_048059.1
2320193	NC_048060.1
2320194	NC_048056.1
2320195	NC_048058.1
2320197	NC_048061.1
2320522	NC_040461.1
2320522	NC_040462.1
2320522	NC_040463.1
2321391	NC_048108.1
2338394	NC_040834.1
2338396	NC_040837.1
2340712	NC_049429.1
2340717	NC_048079.1
2340719	NC_048078.1
2340808	NC_040825.1
2340909	NC_040648.1
2340909	NC_040718.1
2358449	NC_040724.1
2364132	NC_040845.1
2364200	NC_040829.1
2364201	NC_040641.1
2364202	NC_040571.1
2364281	NC_040760.1
2364281	NC_040761.1
2364644	NC_040728.1
2364645	NC_040655.1
2364646	NC_040727.1
2382121	NC_040509.1
2382121	NC_040510.1
2382121	NC_040511.1
2382310	NC_048077.1
2419608	NC_048162.1
2419618	NC_048735.1
2419666	NC_040729.1
2419682	NC_049444.1
2419752	NC_049443.1
2419754	NC_053000.1
2419755	NC_053001.1
2419760	NC_048204.1
2419760	NC_048206.1
2419761	NC_048203.1
2419762	NC_048205.1
2419783	NC_048167.1
2419797	NC_040586.1
2419804	NC_040689.1
2419805	NC_040690.1
2419930	NC_048736.1
2419939	NC_040403.1
2419939	NC_040404.1
2419939	NC_040401.1
2419939	NC_040402.1
2419940	NC_040435.1
2419940	NC_040436.1
2419940	NC_040437.1
2419946	NC_048098.1
2419949	NC_048091.1
2419950	NC_048092.1
2419951	NC_048099.1
2419955	NC_048093.1
2419956	NC_048094.1
2419958	NC_048095.1
2419959	NC_048100.1
2419965	NC_048096.1
2419970	NC_048097.1
2419971	NC_048090.1
2419978	NC_048734.1
2419980	NC_051678.1
2420237	NC_048738.1
2420320	NC_048133.1
2421278	NC_040563.1
2479372	NC_040636.1
2479459	NC_040448.1
2479459	NC_040449.1
2479459	NC_040450.1
2479459	NC_040451.1
2479459	NC_040452.1
2479459	NC_040453.1
2479459	NC_040454.1
2479459	NC_040455.1
2480172	NC_040700.1
2480175	NC_040814.1
2480177	NC_040557.1
2480178	NC_040628.1
2480179	NC_040629.1
2480188	NC_040701.1
2480191	NC_040707.1
2480193	NC_040823.1
2480195	NC_040824.1
2480197	NC_040567.1
2480198	NC_040637.1
2480623	NC_048089.1
2482952	NC_025344.1
2483307	NC_040495.1
2483307	NC_040496.1
2483307	NC_040497.1
2483418	NC_048168.1
2483604	NC_048135.1
2483610	NC_048741.1
2483611	NC_048109.1
2483612	NC_048110.1
2483623	NC_051585.1
2483667	NC_053239.1
2483669	NC_053238.1
2483671	NC_053234.1
2483713	NC_048107.1
2484206	NC_048101.1
2484209	NC_051657.1
2484215	NC_051626.1
2484216	NC_051718.1
2484217	NC_048739.1
2484218	NC_048740.1
2484249	NC_048151.1
2484640	NC_048102.1
2488571	NC_049805.1
2488573	NC_049844.1
2488654	NC_048112.1
2488780	NC_048115.1
2488788	NC_052457.1
2488789	NC_048742.1
2488835	NC_048111.1
2488859	NC_048113.1
2488949	NC_048114.1
2488962	NC_052420.1
2488963	NC_052425.1
2488980	NC_051720.1
2489618	NC_048116.1
2489627	NC_048117.1
2489628	NC_048118.1
2489634	NC_048119.1
2489635	NC_048120.1
2492437	NC_048138.1
2492658	NC_046964.1
2492961	NC_051589.1
2493123	NC_048128.1
2493124	NC_048127.1
2494563	NC_026608.1
2495532	NC_049973.1
2496544	NC_048088.1
2496545	NC_042043.1
2496546	NC_047960.1
2496547	NC_047820.1
2496549	NC_048202.1
2496550	NC_047938.1
2496551	NC_021331.1
2498591	NC_048626.1
2498616	NC_048136.1
2499009	NC_048140.1
2499025	NC_048141.1
2499037	NC_048743.1
2499072	NC_048139.1
2499073	NC_048137.1
2499625	NC_040515.1
2499625	NC_040516.1
2499625	NC_040517.1
2499625	NC_040518.1
2500149	NC_053004.1
2500556	NC_052990.1
2500787	NC_048144.1
2500793	NC_051699.1
2500795	NC_048153.1
2500808	NC_049967.1
2500809	NC_049968.1
2500810	NC_049969.1
2500816	NC_049446.1
2500819	NC_049447.1
2500826	NC_048142.1
2500827	NC_049445.1
2500828	NC_048143.1
2501743	NC_049930.1
2502409	NC_048170.1
2502418	NC_052413.1
2502420	NC_048746.1
2502422	NC_052466.1
2502444	NC_052456.1
2502448	NC_051701.1
2507234	NC_001730.1
2507411	NC_047865.1
2507576	NC_048157.1
2507577	NC_048158.1
2507578	NC_048156.1
2507711	NC_048208.1
2507846	NC_048150.1
2507854	NC_048749.1
2507856	NC_051619.1
2507858	NC_048750.1
2507862	NC_048146.1
2508061	NC_048149.1
2508069	NC_048145.1
2508071	NC_048751.1
2508090	NC_048148.1
2508172	NC_048747.1
2508174	NC_048748.1
2508184	NC_048199.1
2508189	NC_049822.1
2508192	NC_048194.1
2508193	NC_048195.1
2508194	NC_048186.1
2508195	NC_048196.1
2508206	NC_048193.1
2508865	NC_048745.1
2510452	NC_048192.1
2510455	NC_049454.1
2510464	NC_049453.1
2510470	NC_049452.1
2510480	NC_049451.1
2510483	NC_049450.1
2510486	NC_049448.1
2510487	NC_049449.1
2510495	NC_048152.1
2510508	NC_053211.1
2510568	NC_048154.1
2510571	NC_048155.1
2510585	NC_051624.1
2510941	NC_048754.1
2510942	NC_048752.1
2510943	NC_048753.1
2517212	NC_040831.2
2517936	NC_051625.1
2517944	NC_051645.1
2517948	NC_052429.1
2517951	NC_051731.1
2517966	NC_051697.1
2517970	NC_051714.1
2528528	NC_048163.1
2530019	NC_048164.1
2530027	NC_048173.1
2530029	NC_049840.1
2530032	NC_049850.1
2530033	NC_049851.1
2530042	NC_049455.1
2530116	NC_048169.1
2530118	NC_048165.1
2530128	NC_051656.1
2530139	NC_051592.1
2530144	NC_052458.1
2530146	NC_052461.1
2530172	NC_048166.1
2530183	NC_048174.1
2545435	NC_048171.1
2546618	NC_049934.1
2546619	NC_049939.1
2546620	NC_049940.1
2546621	NC_049932.1
2546622	NC_049933.1
2546623	NC_049936.1
2546625	NC_049938.1
2546626	NC_049935.1
2547246	NC_048172.1
2547425	NC_049340.1
2555548	NC_048755.1
2557553	NC_048759.1
2557554	NC_048758.1
2557579	NC_048756.1
2557582	NC_048757.1
2560282	NC_040800.1
2560310	NC_025407.1
2560313	NC_039230.1
2560314	NC_040796.1
2560315	NC_025361.1
2560316	NC_039194.1
2560317	NC_025347.1
2560318	NC_039195.1
2560319	NC_039223.1
2560320	NC_025363.1
2560326	NC_025390.1
2560327	NC_025373.1
2560349	NC_029303.1
2560371	NC_030462.1
2560401	NC_004725.1
2560515	NC_034836.1
2560525	NC_003443.1
2560580	NC_006430.1
2560582	NC_009489.1
2560602	NC_002200.1
2560607	NC_043767.1
2560614	NC_027211.1
2560645	NC_009640.1
2560719	NC_042348.1
2560720	NC_042349.1
2560721	NC_042351.1
2560722	NC_042353.1
2560766	NC_006428.1
2560777	NC_033464.1
2560801	NC_027916.2
2560838	NC_038974.1
2562138	NC_048180.1
2562142	NC_048182.1
2562175	NC_048179.1
2562178	NC_048175.1
2562192	NC_048176.1
2562235	NC_048177.1
2562456	NC_048178.1
2562635	NC_048662.1
2562636	NC_048663.1
2565500	NC_048181.1
2565501	NC_048762.1
2565510	NC_048761.1
2565517	NC_048760.1
2565657	NC_048189.1
2565658	NC_048190.1
2565663	NC_048191.1
2565692	NC_048187.1
2565696	NC_048188.1
2569586	NC_046965.1
2570300	NC_042094.1
2570301	NC_042095.1
2571241	NC_051667.1
2571253	NC_053174.1
2572318	NC_052468.1
2572526	NC_048185.1
2572533	NC_051735.1
2575325	NC_048763.1
2575328	NC_048764.1
2575357	NC_051733.1
2576484	NC_049457.1
2576500	NC_049813.1
2580405	NC_049846.1
2580406	NC_049847.1
2580407	NC_049841.1
2580408	NC_049839.1
2583039	NC_048777.1
2584487	NC_048765.1
2584498	NC_051700.1
2587809	NC_048798.1
2587814	NC_048792.1
2588093	NC_048766.1
2588094	NC_048767.1
2588097	NC_048769.1
2588132	NC_048768.1
2588490	NC_048793.1
2588499	NC_048791.1
2588501	NC_048787.1
2588502	NC_048790.1
2588504	NC_048789.1
2588513	NC_048788.1
2588515	NC_048770.1
2588517	NC_048773.1
2588518	NC_048771.1
2588520	NC_048772.1
2589656	NC_048795.1
2589658	NC_048799.1
2589660	NC_049462.1
2589665	NC_048796.1
2590400	NC_049917.1
2590837	NC_050148.1
2590877	NC_048778.1
2590880	NC_049928.1
2590936	NC_049927.1
2590940	NC_052414.1
2590948	NC_048801.1
2591030	NC_048774.1
2591031	NC_052985.1
2591032	NC_048775.1
2591033	NC_048776.1
2591057	NC_049814.1
2591111	NC_048783.1
2591120	NC_053240.1
2591126	NC_052419.1
2591129	NC_051679.1
2591131	NC_048782.1
2591132	NC_048784.1
2591135	NC_048781.1
2591204	NC_048780.1
2591211	NC_053249.1
2591212	NC_053248.1
2591369	NC_049835.1
2591370	NC_049837.1
2591371	NC_049836.1
2591374	NC_049833.1
2591375	NC_049834.1
2591398	NC_049970.1
2591403	NC_049849.1
2592161	NC_049461.1
2592163	NC_048794.1
2592195	NC_048786.1
2592196	NC_049512.1
2592212	NC_049460.1
2592220	NC_049458.1
2592223	NC_049459.1
2592615	NC_048779.1
2592659	NC_051649.1
2593268	NC_053011.1
2593333	NC_049465.1
2593351	NC_051739.1
2593638	NC_048797.1
2593991	NC_006383.2
2596673	NC_048800.1
2596674	NC_049463.1
2596677	NC_049853.1
2596884	NC_048808.1
2596966	NC_049467.1
2596980	NC_052415.1
2599764	NC_049469.1
2599828	NC_049471.1
2599838	NC_049470.1
2599843	NC_048812.1
2599845	NC_048814.1
2599848	NC_048813.1
2599849	NC_048815.1
2599852	NC_053173.1
2599859	NC_051618.1
2599860	NC_053511.1
2599862	NC_051608.1
2599880	NC_051738.1
2599882	NC_053509.1
2599885	NC_051629.1
2599886	NC_051630.1
2599887	NC_051631.1
2601626	NC_048805.1
2601628	NC_048811.1
2601635	NC_048806.1
2601643	NC_048807.1
2601675	NC_049466.1
2601678	NC_049464.1
2601680	NC_048802.1
2601686	NC_048810.1
2601697	NC_048809.1
2603257	NC_049468.1
2604899	NC_049456.2
2608316	NC_049831.1
2608320	NC_048818.1
2608321	NC_052984.1
2608376	NC_049838.1
2650874	NC_048803.1
2650877	NC_048804.1
2652403	NC_051670.1
2652404	NC_051690.1
2652414	NC_048816.1
2652415	NC_048817.1
2652422	NC_051582.1
2652423	NC_051623.1
2652891	NC_052435.1
2653270	NC_049473.1
2653652	NC_048819.1
2653716	NC_048820.1
2653750	NC_052935.1
2653755	NC_051600.1
2653756	NC_051659.1
2653759	NC_051671.1
2653760	NC_052439.1
2653763	NC_051684.1
2653764	NC_051685.1
2653768	NC_051715.1
2656515	NC_049808.1
2656521	NC_049472.1
2656526	NC_049478.1
2656529	NC_048822.1
2656532	NC_048825.1
2656534	NC_053243.1
2656539	NC_053242.1
2656540	NC_053244.1
2656542	NC_048823.1
2656545	NC_048826.1
2656547	NC_052933.1
2656556	NC_051729.1
2656561	NC_051635.1
2656569	NC_051642.1
2656572	NC_051648.1
2656575	NC_051651.1
2656577	NC_051655.1
2656582	NC_048824.1
2656585	NC_052437.1
2656586	NC_052438.1
2656602	NC_052462.1
2656604	NC_052465.1
2656605	NC_051712.1
2656611	NC_052469.1
2660688	NC_053013.1
2660715	NC_049477.1
2662127	NC_049971.1
2662128	NC_049972.1
2662138	NC_052977.1
2662283	NC_053014.1
2662293	NC_049812.1
2662295	NC_049857.1
2662296	NC_049474.1
2662297	NC_049476.1
2662298	NC_049475.1
2663325	NC_052983.1
2664223	NC_052418.1
2664226	NC_051584.1
2664246	NC_048821.1
2666257	NC_049479.1
2674970	NC_052973.1
2674976	NC_052967.1
2675246	NC_049480.1
2675249	NC_049481.1
2675250	NC_049482.1
2675251	NC_049483.1
2675252	NC_049484.1
2675254	NC_049485.1
2675255	NC_049486.1
2675256	NC_049487.1
2675257	NC_049488.1
2678563	NC_049848.1
2678601	NC_048828.1
2678937	NC_042005.1
2681595	NC_005056.1
2681603	NC_000929.1
2681605	NC_017969.1
2681608	NC_011614.1
2681621	NC_016161.1
2681623	NC_008196.1
2681630	NC_001317.1
2682610	NC_048209.1
2686049	NC_049947.1
2686050	NC_049952.1
2686053	NC_049954.1
2686054	NC_049950.1
2686055	NC_049946.1
2686060	NC_049391.1
2686061	NC_049386.1
2686062	NC_049385.1
2686063	NC_049390.1
2686064	NC_049387.1
2686065	NC_049388.1
2686066	NC_049389.1
2686080	NC_049489.1
2686098	NC_051728.1
2686209	NC_049842.1
2686230	NC_052417.1
2686231	NC_051581.1
2686233	NC_051586.1
2686242	NC_048829.1
2686244	NC_048830.1
2686245	NC_048831.1
2686246	NC_048832.1
2686247	NC_048833.1
2686250	NC_048834.1
2686251	NC_048835.1
2686258	NC_048836.1
2686263	NC_048837.1
2686266	NC_048838.1
2686268	NC_048839.1
2686270	NC_048840.1
2686273	NC_048841.1
2686277	NC_048842.1
2686278	NC_048843.1
2686279	NC_048844.1
2686289	NC_049493.1
2686290	NC_049490.1
2686303	NC_049492.1
2686308	NC_049491.1
2686437	NC_048827.1
2686469	NC_051666.1
2686474	NC_053015.1
2689114	NC_049845.1
2690230	NC_049494.1
2692739	NC_052982.1
2695847	NC_049392.1
2695848	NC_049394.1
2695849	NC_049393.1
2695850	NC_049395.1
2696340	NC_048849.1
2696356	NC_048848.1
2696373	NC_053209.1
2696375	NC_049829.1
2696376	NC_049826.1
2696379	NC_052655.1
2696383	NC_052656.1
2696385	NC_049819.1
2696389	NC_049827.1
2696393	NC_049852.1
2696397	NC_048845.1
2696401	NC_049825.1
2696402	NC_049828.1
2696404	NC_049823.1
2696426	NC_052657.1
2696431	NC_052658.1
2696432	NC_052659.1
2696450	NC_049818.1
2696451	NC_049815.1
2696452	NC_049817.1
2696455	NC_052660.1
2696456	NC_049816.1
2696458	NC_052661.1
2696460	NC_049824.1
2697005	NC_049832.1
2697049	NC_045512.2
2698907	NC_049496.1
2698910	NC_049497.1
2699738	NC_048664.1
2700089	NC_049495.1
2704031	NC_048847.1
2704043	NC_048850.1
2707031	NC_051677.1
2708562	NC_048854.1
2708629	NC_048851.1
2708630	NC_051637.1
2708631	NC_051590.1
2708633	NC_051603.1
2712940	NC_049509.1
2712958	NC_048861.1
2712970	NC_048853.1
2712971	NC_048855.1
2712977	NC_048856.1
2712979	NC_048857.1
2713222	NC_048852.1
2713242	NC_048859.1
2713243	NC_048858.1
2713256	NC_049498.1
2713257	NC_048860.1
2713262	NC_053172.1
2713268	NC_051727.1
2713273	NC_049503.1
2713274	NC_049501.1
2713276	NC_048862.1
2713277	NC_048872.1
2713278	NC_049505.1
2713279	NC_048870.1
2713281	NC_049502.1
2713282	NC_048864.1
2713285	NC_048866.1
2713292	NC_049504.1
2713297	NC_048867.1
2713299	NC_048869.1
2713301	NC_049500.1
2713304	NC_049508.1
2713306	NC_049506.1
2713308	NC_048865.1
2713309	NC_048871.1
2713310	NC_049507.1
2713314	NC_049499.1
2713317	NC_048868.1
2713321	NC_049821.1
2713327	NC_048863.1
2714735	NC_049830.1
2716350	NC_049341.1
2716351	NC_049342.1
2716352	NC_049343.1
2716354	NC_049344.1
2719185	NC_050147.1
2719186	NC_050144.1
2719200	NC_050146.1
2719209	NC_051716.1
2719575	NC_052964.1
2719595	NC_050150.1
2719600	NC_050151.1
2719601	NC_050143.1
2720215	NC_048874.1
2721760	NC_048875.1
2723896	NC_048873.1
2725606	NC_048877.1
2725612	NC_051650.1
2725614	NC_052936.1
2725616	NC_048876.1
2725625	NC_051622.1
2725626	NC_051617.1
2725652	NC_052442.1
2729541	NC_048878.1
2729575	NC_052989.1
2736192	NC_049820.1
2736266	NC_049974.1
2740800	NC_047706.1
2740801	NC_047709.1
2740802	NC_047710.1
2740803	NC_047707.1
2740804	NC_047700.1
2740805	NC_047708.1
2741072	NC_047704.1
2741073	NC_047701.1
2741074	NC_047705.1
2741075	NC_047702.1
2741076	NC_047703.1
2741077	NC_047711.1
2742107	NC_051730.1
2742114	NC_053008.1
2742949	NC_049948.1
2742953	NC_049953.1
2742956	NC_049949.1
2742957	NC_049955.1
2743909	NC_053247.1
2743924	NC_052938.1
2743936	NC_050149.1
2743961	NC_052662.1
2743990	NC_052934.1
2743996	NC_051723.1
2744802	NC_049900.1
2749261	NC_048666.1
2756242	NC_018713.1
2758131	NC_028122.1
2758132	NC_028121.1
2758139	NC_026767.1
2758977	NC_010354.1
2759390	NC_052436.1
2759459	NC_053514.1
2759460	NC_052448.1
2760809	NC_030454.1
2761109	NC_053009.1
2761110	NC_053010.1
2762281	NC_053513.1
2762283	NC_053516.1
2762393	NC_052432.1
2762400	NC_053235.1
2762402	NC_053236.1
2762405	NC_051609.1
2762423	NC_052444.1
2764087	NC_018400.1
2764087	NC_024770.1
2766976	NC_028366.1
2767557	NC_051662.1
2767559	NC_051668.1
2767561	NC_051687.1
2767562	NC_051688.1
2768139	NC_051705.1
2769359	NC_053506.1
2772507	NC_002232.1
2772511	NC_041878.1
2773288	NC_003973.1
2773290	NC_026314.1
2773314	NC_035207.1
2773315	NC_028380.1
2773460	NC_033436.1
2776735	NC_052986.1
2776821	NC_052663.1
2776872	NC_052467.1
2776873	NC_051708.1
2776876	NC_051644.1
2776877	NC_051658.1
2779843	NC_032126.1
2783540	NC_052979.1
2783867	NC_047800.1
2785247	NC_015209.1
2789810	NC_053003.1
2794946	NC_053210.1
2794947	NC_053246.1
2801546	NC_052994.1
2801547	NC_052995.1
2801549	NC_052996.1
2801563	NC_052993.1
2801569	NC_052999.1
2801571	NC_053006.1
2801574	NC_053007.1
2805939	NC_030449.1
